id,Cosine_Sim_1_2,Cosine_Sim_1_s,Cosine_Sim_2_s,Jaccard_Sim_1_2,Jaccard_Sim_1_s,Jaccard_Sim_2_s,BLEU_Sim_1_2,BLEU_Sim_1_s,BLEU_Sim_2_s,ROUGE_L_Sim_1_2,ROUGE_L_Sim_1_s,ROUGE_L_Sim_2_s,BLEURT_Sim_1_2,BLEURT_Sim_1_s,BLEURT_Sim_2_s
1zw3cc,0.05394483205267962,0.023225003763309073,0.013355193128544517,0.04145077720207254,0.03932584269662921,0.09375,1.0579685992348182e-231,1.1735657429769072e-231,1.1503153024161147e-231,0.052805280528052806,0.05555555555555555,0.12658227848101267,0.43498706817626953,0.2809746563434601,0.23484614491462708
1zwot6,0.36982534130941064,0.0804434889556214,0.13951043595865356,0.16853932584269662,0.04208416833667335,0.08872901678657075,6.60163220855285e-232,7.823085068750863e-232,7.823085068750863e-232,0.1512469831053902,0.06243032329988851,0.09116809116809116,0.44440847635269165,0.4103689193725586,0.4176000952720642
1zwrt7,0.46598286300591785,0.1079406809402399,0.054753382488848784,0.14423076923076922,0.04390243902439024,0.041025641025641026,7.133533391232738e-232,1.1387264876640738e-231,1.1387264876640738e-231,0.1598837209302326,0.03389830508474576,0.04154302670623145,0.39138537645339966,0.43129706382751465,0.4433786869049072
1zx1g6,0.39189156796498964,0.031199269189312585,0.0883488788891078,0.15680473372781065,0.018691588785046728,0.05240174672489083,6.904798492698063e-232,1.084480170988591e-231,1.084480170988591e-231,0.15670650730411687,0.021231422505307854,0.05617977528089887,0.4208449125289917,0.4130908250808716,0.4397100806236267
1zx2l9,0.6136415186330583,0.15149776484022215,0.12645566963239216,0.18691588785046728,0.0546875,0.06132075471698113,7.200737303170743e-232,9.257324954728539e-232,9.257324954728539e-232,0.15384615384615385,0.07515657620041753,0.08124999999999999,0.42642492055892944,0.354531466960907,0.40910589694976807
1zxlol,0.4102562809356122,0.20056791929327072,0.26412803765734116,0.16707616707616707,0.043137254901960784,0.05639097744360902,6.38635170163785e-232,1.069935871206639e-231,1.0528113717254573e-231,0.12960893854748604,0.04313725490196079,0.06423982869379015,0.4437345862388611,0.3954760432243347,0.4008861184120178
201zmh,0.5228284382116769,0.1558109595610892,0.22482961027117793,0.16056338028169015,0.05905511811023622,0.0752212389380531,7.250165972322675e-232,9.555758957587602e-232,9.482529355042618e-232,0.14965986394557823,0.05533596837944663,0.07957559681697612,0.44225937128067017,0.43250322341918945,0.48509788513183594
2027q3,0.7109911083501153,0.23251216796936564,0.1660161554293647,0.24719101123595505,0.053231939163498096,0.05238095238095238,7.216947790645904e-232,1.1622575164546782e-231,1.1728728420767673e-231,0.18062827225130887,0.035856573705179286,0.05031446540880503,0.434861421585083,0.43634939193725586,0.4665758013725281
202e4o,0.5289551722346849,0.12461480794242691,0.13449341318958988,0.18373493975903615,0.016,0.043689320388349516,7.633617394319915e-232,1.1126635448889427e-231,1.1038670957425584e-231,0.16485225505443238,0.01923076923076923,0.05144694533762058,0.49755167961120605,0.41839951276779175,0.45692598819732666
203ikm,0.4190819763030556,0.05983594406949257,0.055549053594431574,0.1691842900302115,0.013215859030837005,0.011695906432748537,7.536036359059952e-232,1.4941162914151016e-231,1.4941162914151016e-231,0.14953271028037382,0.01515151515151515,0.007575757575757576,0.4186505675315857,0.44889122247695923,0.43362510204315186
203kd9,0.48114210395144763,0.09397642695731222,0.0959613867271886,0.1475,0.05394190871369295,0.052083333333333336,6.765826845279429e-232,1.012460075853529e-231,1.012460075853529e-231,0.13401015228426397,0.043261231281198,0.052631578947368425,0.505190372467041,0.3512246012687683,0.39410626888275146
204f66,0.5190074458052978,0.14699749141706733,0.23725772872598078,0.23927765237020315,0.06285714285714286,0.08823529411764706,6.607551271783056e-232,8.434519408639372e-232,8.571711052951254e-232,0.20204081632653062,0.06033182503770739,0.08818342151675485,0.3892867863178253,0.40160268545150757,0.4470905661582947
204ljh,0.442512943076189,0.2922068594461034,0.25565227271436536,0.16216216216216217,0.06726457399103139,0.09722222222222222,6.806557432864262e-232,1.034652903900063e-231,1.0175453102453308e-231,0.16414141414141414,0.03461538461538462,0.053763440860215055,0.45001375675201416,0.40785813331604004,0.44215279817581177
207jew,0.5063824781061395,0.07391992753071941,0.09065416965304886,0.17435897435897435,0.028,0.03319502074688797,6.974048512923558e-232,1.1701899281868481e-231,1.157805223022965e-231,0.16251354279523292,0.02072538860103627,0.035532994923857864,0.4485752582550049,0.3786547780036926,0.4105333685874939
21clhy,0.5462945307236523,0.138919264970166,0.10479750162121619,0.19866071428571427,0.030821917808219176,0.04861111111111111,6.710868792113332e-232,1.1035245457879284e-231,1.1035245457879284e-231,0.20040899795501024,0.0281195079086116,0.029106029106029108,0.4577801823616028,0.3500325083732605,0.31797903776168823
21cnfs,0.5679264476617565,0.1216681041862439,0.18665792007196658,0.1975,0.07333333333333333,0.09006211180124224,6.747743179039892e-232,8.726094729337945e-232,8.784466509829401e-232,0.1536796536796537,0.05787781350482315,0.08759124087591241,0.4817131757736206,0.4269447922706604,0.39851099252700806
21ffxk,0.50915302828536,0.24056825316865935,0.29998732962000174,0.21747967479674796,0.059006211180124224,0.06628242074927954,6.523618821639494e-232,9.992062865902662e-232,9.927385921796932e-232,0.17234848484848486,0.06756756756756757,0.060000000000000005,0.521480917930603,0.4596758484840393,0.4514591097831726
21fgbl,0.4396811874070356,0.2694807281655009,0.23519328361020853,0.15542521994134897,0.06910569105691057,0.09569377990430622,7.339888885348574e-232,9.96016145249671e-232,9.96016145249671e-232,0.15766423357664236,0.056155507559395246,0.09036144578313253,0.4470294713973999,0.40041863918304443,0.4235171675682068
21fmlt,0.7049744503002365,0.20285613022672508,0.19370388540237332,0.25501432664756446,0.07488986784140969,0.07317073170731707,6.57000250462278e-232,1.0392360881598851e-231,1.0294769221183015e-231,0.2084848484848485,0.058690744920993236,0.06956521739130435,0.448327898979187,0.4648365378379822,0.42051637172698975
21fv9g,0.3472883803064087,0.18291342078035497,0.1824424050562303,0.13333333333333333,0.03211009174311927,0.047058823529411764,7.733688383205626e-232,1.2029399273094756e-231,1.2158074252558855e-231,0.12852664576802506,0.028301886792452827,0.038461538461538464,0.47857439517974854,0.37477248907089233,0.33127373456954956
21ha7e,0.3676572793040145,0.13813391305975423,0.150233599369081,0.13823529411764707,0.039647577092511016,0.0663265306122449,7.142645267734536e-232,1.1461056105424777e-231,1.1461056105424777e-231,0.12883435582822084,0.04368932038834951,0.05921052631578948,0.44097644090652466,0.4586038589477539,0.41618800163269043
21hjxr,0.525653077605017,0.15057532908330498,0.16813915563156273,0.2222222222222222,0.06824925816023739,0.09523809523809523,6.800394237561747e-232,8.368925429486085e-232,8.24671853328053e-232,0.19181286549707602,0.08361204013377928,0.10246679316888044,0.39192086458206177,0.4018295407295227,0.3975875675678253
21hmoc,0.49881688862848766,0.131617577810593,0.15447720848810342,0.1909814323607427,0.03968253968253968,0.05907172995780591,6.851187014592609e-232,1.0872093915920735e-231,1.0872093915920735e-231,0.17122473246135553,0.03143418467583497,0.04975124378109452,0.49229300022125244,0.3689476251602173,0.4059301018714905
21hx85,0.6467015451231775,0.05871077859321079,0.04411393092223076,0.27297297297297296,0.01953125,0.017391304347826087,6.971115158536183e-232,1.362137122503591e-231,1.362137122503591e-231,0.27948717948717944,0.022779043280182234,0.021798365122615803,0.43536657094955444,0.3137807250022888,0.42074620723724365
21hxdk,0.5848792767880857,0.2204128047573942,0.19735174481369866,0.19895287958115182,0.06477732793522267,0.06147540983606557,7.101720184787838e-232,1.1262807463896744e-231,1.1262807463896744e-231,0.16058394160583941,0.0375,0.05365853658536586,0.43657511472702026,0.5122891068458557,0.4687766432762146
21i9yl,0.4615792517823906,0.1805638800228682,0.24543701651013253,0.20396600566572237,0.05240174672489083,0.06896551724137931,6.597146893626961e-232,1.0958093050357908e-231,1.106606759618527e-231,0.1570552147239264,0.05273833671399594,0.07537688442211055,0.4556419849395752,0.4329867959022522,0.4268602728843689
21j4wx,0.5892067128666884,0.1835709907078505,0.24594825023347297,0.2140921409214092,0.07421875,0.08921933085501858,7.039216592446074e-232,9.9899563910585e-232,1.0064792754595938e-231,0.19209039548022602,0.048192771084337345,0.06422018348623854,0.46094340085983276,0.423117995262146,0.3942174017429352
21j9zh,0.3255803687538146,0.04798566002099453,0.0497656211231292,0.11428571428571428,0.009852216748768473,0.012345679012345678,6.930321453137953e-232,1.2840266644460338e-231,1.2840266644460338e-231,0.13102595797280595,0.012987012987012988,0.021447721179624665,0.4107477068901062,0.4031209349632263,0.4621877670288086
21jj1i,0.5598520261481004,0.22412947848238396,0.23376066657883138,0.16434540389972144,0.05179282868525897,0.06481481481481481,7.175583577123406e-232,1.139698060497693e-231,1.1312238812018131e-231,0.12517385257301808,0.0449438202247191,0.06741573033707865,0.4274686574935913,0.4345996379852295,0.46275728940963745
21jm9c,0.5296689725074601,0.018607181705501106,0.02252301123934769,0.1638888888888889,0.008064516129032258,0.005434782608695652,6.904999988393191e-232,1.2657613425482284e-231,1.2657613425482284e-231,0.15141242937853108,0.0067453625632377745,0.006493506493506494,0.4314722418785095,0.25651997327804565,0.3689926862716675
21kloi,0.5492458334891079,0.17936598265095757,0.225048609287767,0.19504643962848298,0.01904761904761905,0.035897435897435895,7.124595054309851e-232,1.3032993307565394e-231,1.3178635948731557e-231,0.1560846560846561,0.0178173719376392,0.035398230088495575,0.4677127003669739,0.38141483068466187,0.4284830689430237
21laxc,0.502206200614488,0.2647162402780352,0.17496850333935687,0.2021978021978022,0.07164179104477612,0.07964601769911504,6.4236028631500594e-232,8.567704813553348e-232,8.3833453066478e-232,0.17424975798644726,0.08623087621696801,0.0798611111111111,0.37928271293640137,0.3748965859413147,0.3597697913646698
21ld04,0.42586947293518945,0.21237589716023317,0.17666205967786247,0.14206128133704735,0.06181818181818182,0.12217194570135746,7.331719825519913e-232,9.510279833855766e-232,9.347651015737196e-232,0.13545816733067725,0.06701940035273368,0.09411764705882351,0.46596813201904297,0.4194198250770569,0.40776360034942627
21ljbr,0.48451706206119,0.10265264572410833,0.12380343620481307,0.23783783783783785,0.01984126984126984,0.036885245901639344,7.028046662589047e-232,1.1659951893607682e-231,1.1659951893607682e-231,0.14918414918414918,0.023346303501945526,0.045,0.4157814383506775,0.4103556275367737,0.4057410955429077
21lnbg,0.4801123040503871,0.04322110237171621,0.0437896307307324,0.21037463976945245,0.024752475247524754,0.02553191489361702,6.851187014592609e-232,1.2844240114422801e-231,1.2844240114422801e-231,0.18158890290037835,0.019417475728155338,0.029339853300733493,0.5069016814231873,0.4241948127746582,0.360429584980011
21mwvu,0.4866065436948121,0.042803125978292514,0.11437259917913778,0.19896640826873385,0.017857142857142856,0.022388059701492536,6.495895915562152e-232,1.2069979229777296e-231,1.2211172583579624e-231,0.17007534983853606,0.016227180527383367,0.025210084033613443,0.45030635595321655,0.40307581424713135,0.4330308437347412
21n0av,0.4574659819052714,0.06554376968629935,0.09530498492623006,0.12761020881670534,0.017985611510791366,0.03587443946188341,6.640778474615175e-232,1.2882297539194154e-231,1.3032993307565394e-231,0.14772727272727273,0.02066115702479339,0.03286384976525821,0.3953370749950409,0.36910396814346313,0.4825272560119629
21nypx,0.4440465192749725,0.0897526359910757,0.08728123575736416,0.21774193548387097,0.03802281368821293,0.049773755656108594,6.955469778652494e-232,1.1659199565837639e-231,1.1659199565837639e-231,0.16156670746634028,0.030075187969924814,0.0471976401179941,0.4815022945404053,0.387256920337677,0.4302160143852234
21o6mf,0.4382744029568063,0.20710366171543954,0.25924899066895335,0.16298342541436464,0.11038961038961038,0.11280487804878049,6.63702394013306e-232,7.69687330500404e-232,7.69687330500404e-232,0.14933333333333332,0.11307420494699645,0.12374581939799331,0.4348607659339905,0.4018970727920532,0.38305866718292236
21oiqp,0.06795326361414131,0.08075821006495823,0.02161836058975105,0.036585365853658534,0.048034934497816595,0.04285714285714286,1.0951954633395193e-231,1.1447999109742724e-231,1.1245299549222514e-231,0.033519553072625705,0.04678362573099415,0.07692307692307691,0.41787707805633545,0.4272509217262268,0.2746637165546417
21opvj,0.46239789819748967,0.12818085431921405,0.21338583740464054,0.15942028985507245,0.04153354632587859,0.08960573476702509,6.547157595531618e-232,9.351406852970235e-232,9.155799013748424e-232,0.14023732470334413,0.05769230769230769,0.07739307535641547,0.3930131494998932,0.34081682562828064,0.42842262983322144
21ot63,0.3163738147400106,0.09661198910400146,0.19161569205216913,0.12467532467532468,0.056179775280898875,0.0759493670886076,6.926624294472684e-232,9.862645684508593e-232,9.862645684508593e-232,0.10977242302543508,0.05737704918032787,0.10025062656641603,0.50815749168396,0.3649235963821411,0.4276700019836426
21ov36,0.4731716200401435,0.20471236228893025,0.16025360162473118,0.17369727047146402,0.08709677419354839,0.09747292418772563,6.957203705880127e-232,8.729474971974078e-232,8.664567310343856e-232,0.13157894736842105,0.0709010339734121,0.08752735229759301,0.5018411874771118,0.43260812759399414,0.407778263092041
21q58q,0.508039192564523,0.0368939434923076,0.02188417500479674,0.15072463768115943,0.01098901098901099,0.008888888888888889,6.359682565737573e-232,1.43128459386685e-231,1.43128459386685e-231,0.16020671834625325,0.01038961038961039,0.009925558312655089,0.456177294254303,0.44956064224243164,0.426613986492157
21q9cy,0.37240992436403325,0.043936429120312766,0.15682257909788075,0.11590296495956873,0.04247104247104247,0.09178743961352658,7.436450617183713e-232,1.0832677820940877e-231,1.0832677820940877e-231,0.13559322033898305,0.02959830866807611,0.07384615384615384,0.39534395933151245,0.40375053882598877,0.4501105546951294
21qe3c,0.5633507504943385,0.09836619134957766,0.1823192399165252,0.1762917933130699,0.014563106796116505,0.01639344262295082,7.197526271244726e-232,1.6794846364201223e-231,1.6794846364201223e-231,0.17391304347826086,0.015151515151515148,0.01986754966887417,0.4188348054885864,0.5503122806549072,0.45982086658477783
21ql59,0.42509061541157867,0.22893691611208009,0.18050734920740197,0.216,0.06796116504854369,0.10526315789473684,6.695409848945767e-232,8.941361397401433e-232,8.941361397401433e-232,0.16507177033492826,0.08084358523725835,0.08456659619450317,0.4571602940559387,0.4443780779838562,0.3866616487503052
21smc4,0.40988451834526574,0.0410656886257994,0.23163172459907116,0.1962025316455696,0.004901960784313725,0.016853932584269662,7.39795955154648e-232,1.6228546074722455e-231,1.6228546074722455e-231,0.20437956204379562,0.004705882352941177,0.01492537313432836,0.4901042580604553,0.5181351900100708,0.46413832902908325
21sttb,0.42443701266498796,0.09296831724269611,0.07068818526516926,0.1443850267379679,0.0390625,0.03414634146341464,7.064138716043753e-232,1.1438652161521762e-231,1.1438652161521762e-231,0.14025974025974025,0.03711340206185567,0.029325513196480937,0.48660194873809814,0.39169377088546753,0.4412398934364319
21tpoe,0.42512654867240685,0.15109873507624114,0.1942439643359696,0.20665083135391923,0.047058823529411764,0.07430340557275542,6.2211730508110966e-232,1.0043047856124392e-231,9.89639465467203e-232,0.20533880903490762,0.06538461538461539,0.06440677966101696,0.46947771310806274,0.3620656132698059,0.4388105273246765
21u0r4,0.589892976558247,0.18724056033015074,0.21449593032698916,0.25839793281653745,0.09090909090909091,0.09404388714733543,6.59708719229088e-232,8.532096909110016e-232,8.8383906633652e-232,0.16816816816816818,0.06086956521739131,0.08648648648648649,0.41477859020233154,0.44564539194107056,0.44940561056137085
21u5zs,0.45995758813401044,0.02164227258063546,0.0495979005334231,0.1903114186851211,0.0047169811320754715,0.014598540145985401,7.662931877212776e-232,1.6034157163765524e-231,1.6034157163765524e-231,0.17449664429530204,0.004975124378109453,0.019801980198019806,0.468960702419281,0.48754847049713135,0.3644907474517822
